{'0_w_norm': 9.31894302368164, '0_w_mean': -7.112337334547192e-05, '0_w_std': 0.02080114558339119, '0_w_max': 0.05889469012618065, '0_w_min': -0.04622173309326172, '0_g_norm': 0.3489694595336914, '0_g_mean': 2.661634425749071e-05, '0_g_std': 0.0007784967310726643, '1_w_norm': 2.1507766246795654, '1_w_mean': 0.0014149148482829332, '1_w_std': 0.04249320179224014, '1_w_max': 0.13243891298770905, '1_w_min': -0.09269706159830093, '1_g_norm': 0.24889428913593292, '1_g_mean': -2.0474999473663047e-10, '1_g_std': 0.004920166451483965}
{'0_w_norm': 9.32127571105957, '0_w_mean': -7.314135291380808e-05, '0_w_std': 0.02080635353922844, '0_w_max': 0.059299275279045105, '0_w_min': -0.04641038924455643, '0_g_norm': 0.3336985111236572, '0_g_mean': 2.8450060199247673e-05, '0_g_std': 0.0007443210924975574, '1_w_norm': 2.1608645915985107, '1_w_mean': 0.0014149146154522896, '1_w_std': 0.04269273579120636, '1_w_max': 0.13366393744945526, '1_w_min': -0.09370414912700653, '1_g_norm': 0.21769142150878906, '1_g_mean': 2.8483099212550655e-10, '1_g_std': 0.004303344991058111}
{'0_w_norm': 9.323457717895508, '0_w_mean': -7.529171125497669e-05, '0_w_std': 0.020811207592487335, '0_w_max': 0.05961703509092331, '0_w_min': -0.04655596613883972, '0_g_norm': 0.41859927773475647, '0_g_mean': 3.063229814870283e-05, '0_g_std': 0.0009338734671473503, '1_w_norm': 2.1702370643615723, '1_w_mean': 0.001414914964698255, '1_w_std': 0.042878106236457825, '1_w_max': 0.13446715474128723, '1_w_min': -0.09412349760532379, '1_g_norm': 0.28653138875961304, '1_g_mean': 1.9954313201786533e-10, '1_g_std': 0.0056641800329089165}
{'0_w_norm': 9.325523376464844, '0_w_mean': -7.692523649893701e-05, '0_w_std': 0.020815830677747726, '0_w_max': 0.059923674911260605, '0_w_min': -0.04671580344438553, '0_g_norm': 0.37766751646995544, '0_g_mean': 2.408707769063767e-05, '0_g_std': 0.0008426657295785844, '1_w_norm': 2.1791248321533203, '1_w_mean': 0.0014149148482829332, '1_w_std': 0.043053898960351944, '1_w_max': 0.13580040633678436, '1_w_min': -0.09464681893587112, '1_g_norm': 0.28859248757362366, '1_g_mean': 2.084561828707976e-10, '1_g_std': 0.005704923998564482}
{'0_w_norm': 9.327441215515137, '0_w_mean': -7.840681064408273e-05, '0_w_std': 0.020820118486881256, '0_w_max': 0.060398757457733154, '0_w_min': -0.0469040647149086, '0_g_norm': 0.3001018166542053, '0_g_mean': 2.953043622255791e-05, '0_g_std': 0.0006692205788567662, '1_w_norm': 2.187331199645996, '1_w_mean': 0.0014149147318676114, '1_w_std': 0.04321620985865593, '1_w_max': 0.13713006675243378, '1_w_min': -0.09516578167676926, '1_g_norm': 0.2250535935163498, '1_g_mean': 1.347018468988992e-10, '1_g_std': 0.00444888137280941}
{'0_w_norm': 9.3295259475708, '0_w_mean': -8.05599192972295e-05, '0_w_std': 0.02082476019859314, '0_w_max': 0.06087598204612732, '0_w_min': -0.04711207002401352, '0_g_norm': 0.29924049973487854, '0_g_mean': 2.9232751330710016e-05, '0_g_std': 0.0006673092138953507, '1_w_norm': 2.1961896419525146, '1_w_mean': 0.0014149146154522896, '1_w_std': 0.04339141771197319, '1_w_max': 0.13852263987064362, '1_w_min': -0.09566587954759598, '1_g_norm': 0.2168653905391693, '1_g_mean': -1.7909088101397685e-10, '1_g_std': 0.004287016112357378}
{'0_w_norm': 9.331414222717285, '0_w_mean': -8.233737025875598e-05, '0_w_std': 0.020828960463404655, '0_w_max': 0.061109259724617004, '0_w_min': -0.04723638668656349, '0_g_norm': 0.29545068740844727, '0_g_mean': -3.136864506814163e-06, '0_g_std': 0.0006594823207706213, '1_w_norm': 2.2041776180267334, '1_w_mean': 0.0014149146154522896, '1_w_std': 0.04354941472411156, '1_w_max': 0.1391206830739975, '1_w_min': -0.09644108265638351, '1_g_norm': 0.22263383865356445, '1_g_mean': -7.750543540296917e-10, '1_g_std': 0.004401047248393297}
{'0_w_norm': 9.333227157592773, '0_w_mean': -8.36471444927156e-05, '0_w_std': 0.020833004266023636, '0_w_max': 0.06127185747027397, '0_w_min': -0.047354165464639664, '0_g_norm': 0.3181709051132202, '0_g_mean': 1.7417352864868008e-05, '0_g_std': 0.0007099910289980471, '1_w_norm': 2.211843729019165, '1_w_mean': 0.001414914964698255, '1_w_std': 0.04370103403925896, '1_w_max': 0.13983623683452606, '1_w_min': -0.09704037010669708, '1_g_norm': 0.2302550971508026, '1_g_mean': 6.821551101765522e-10, '1_g_std': 0.004551704972982407}
{'0_w_norm': 9.335115432739258, '0_w_mean': -8.53681267471984e-05, '0_w_std': 0.020837202668190002, '0_w_max': 0.061527661979198456, '0_w_min': -0.04752788692712784, '0_g_norm': 0.31473392248153687, '0_g_mean': 1.6446741938125342e-05, '0_g_std': 0.0007023402722552419, '1_w_norm': 2.2197694778442383, '1_w_mean': 0.0014149148482829332, '1_w_std': 0.043857794255018234, '1_w_max': 0.140908345580101, '1_w_min': -0.09744628518819809, '1_g_norm': 0.2047223001718521, '1_g_mean': -2.4130031306413002e-11, '1_g_std': 0.004046970512717962}
{'0_w_norm': 9.336787223815918, '0_w_mean': -8.682719635544345e-05, '0_w_std': 0.020840927958488464, '0_w_max': 0.06175746023654938, '0_w_min': -0.047680117189884186, '0_g_norm': 0.3091881275177002, '0_g_mean': 9.25285985431401e-06, '0_g_std': 0.0006900917505845428, '1_w_norm': 2.2267775535583496, '1_w_mean': 0.0014149148482829332, '1_w_std': 0.04399640113115311, '1_w_max': 0.14159701764583588, '1_w_min': -0.09794201701879501, '1_g_norm': 0.20603854954242706, '1_g_mean': -2.4929819320007596e-10, '1_g_std': 0.004072989337146282}
{'0_w_norm': 9.338593482971191, '0_w_mean': -8.819872164167464e-05, '0_w_std': 0.020844971761107445, '0_w_max': 0.06205963343381882, '0_w_min': -0.04779104143381119, '0_g_norm': 0.291841059923172, '0_g_mean': 1.864892510639038e-05, '0_g_std': 0.0006511655519716442, '1_w_norm': 2.234361171722412, '1_w_mean': 0.0014149146154522896, '1_w_std': 0.04414638876914978, '1_w_max': 0.14299023151397705, '1_w_min': -0.09875235706567764, '1_g_norm': 0.17743949592113495, '1_g_mean': 3.4997355013999254e-10, '1_g_std': 0.0035076411440968513}
{'0_w_norm': 9.340240478515625, '0_w_mean': -9.009944187710062e-05, '0_w_std': 0.020848631858825684, '0_w_max': 0.062302906066179276, '0_w_min': -0.04791296273469925, '0_g_norm': 0.31336912512779236, '0_g_mean': 2.2095171516411938e-05, '0_g_std': 0.0006991373375058174, '1_w_norm': 2.241220235824585, '1_w_mean': 0.001414914382621646, '1_w_std': 0.04428204894065857, '1_w_max': 0.14348840713500977, '1_w_min': -0.09962985664606094, '1_g_norm': 0.23118966817855835, '1_g_mean': -5.060599161943458e-10, '1_g_std': 0.004570180084556341}
